"","bin","age","income","age_scale","inc_scale"
"3829","60-69",61,41913.7164225957,1.03593005725579,-0.87487737809923
"3830","80-",81,33544.3286015485,2.17729366587128,-1.17607985102309
"3831","50-59",59,47610.387683921,0.921793696394238,-0.66986220757141
"3832","30-39",33,68912.602193098,-0.561978994805904,0.0967744719695991
"3833","60-69",67,50117.8163277816,1.37833913984043,-0.579623384331358
"3834","80-",84,36473.8867028921,2.3484982071636,-1.07064918350404
"3835","40-49",41,103948.042950337,-0.105433551359706,1.35765061030791
"3836","30-39",30,63592.1015436504,-0.733183536098228,-0.0947028483639797
"3837","40-49",47,37775.727122945,0.236975531224942,-1.02379778143541
"3838","30-39",39,73593.1561927926,-0.219569912221256,0.265221014238358
"3839","40-49",43,86124.0176305114,0.00870280950184294,0.716189057972153
"3840","70-79",79,39071.5568943699,2.06315730500973,-0.977162694140254
"3841","20-29",26,95449.3024970699,-0.961456257821326,1.05179291844368
"3842","50-59",53,52974.6315354666,0.57938461380959,-0.476810631040456
"3843","60-69",62,101289.049567151,1.09299823768656,1.26195718569569
"3844","60-69",68,33214.8127838542,1.43540732027121,-1.18793866092403
"3845","80-",81,42614.3264071307,2.17729366587128,-0.84966341210683
"3846","50-59",59,66964.39912618,0.921793696394238,0.0266613891419801
"3847","50-59",52,58566.2443708023,0.522316433378815,-0.275576365207956
"3848","20-29",29,92534.2794876576,-0.790251716529002,0.946885348399321
"3849","40-49",49,82295.6347420795,0.351111892086491,0.578410953055659
"3850","20-29",24,33827.0335080526,-1.07559261868288,-1.16590569984651
"3851","50-59",52,61331.9073217278,0.522316433378815,-0.176044053179378
"3852","20-29",28,116582.395139393,-0.847319896959777,1.81234314033557
"3853","20-29",20,31884.6223387838,-1.30386534040597,-1.2358103404401
"3854","20-29",23,27205.723519135,-1.13266079911365,-1.40419731511161
"3855","60-69",68,43380.4157184024,1.43540732027121,-0.82209293742345
"3856","80-",81,47063.7080783919,2.17729366587128,-0.689536436153376
"3857","30-39",33,68486.6643910649,-0.561978994805904,0.0814455707372421
"3858","50-59",53,81292.3502630264,0.57938461380959,0.542304158556667
"3859","60-69",62,78400.625914057,1.09299823768656,0.438235074467464
"3860","30-39",34,64193.624752177,-0.504910814375129,-0.0730548757997648
"3861","20-29",28,59991.4511212005,-0.847319896959777,-0.224285182767088
"3862","40-49",45,92676.5958324336,0.122839170363392,0.952007113085171
"3863","40-49",46,89219.9861322803,0.179907350794167,0.827608601284759
"3864","50-59",52,101437.426508508,0.522316433378815,1.26729706271145
"3865","40-49",41,35124.7357309685,-0.105433551359706,-1.11920322566099
"3866","30-39",36,89466.1747697429,-0.39077445351358,0.836468583399939
"3867","40-49",40,60626.6759171386,-0.162501731790481,-0.201424337566684
"3868","30-39",37,66958.4666532334,-0.333706273082805,0.0264478878011082
"3869","30-39",33,127527.939118752,-0.561978994805904,2.20625784288872
"3870","30-39",33,82497.2625978952,-0.561978994805904,0.585667255437692
"3871","20-29",28,72296.8879873953,-0.847319896959777,0.21857014832241
"3872","40-49",45,76972.6885693614,0.122839170363392,0.386845621785986
"3873","40-49",47,44387.4624647898,0.236975531224942,-0.78585074422516
"3874","70-79",74,55076.4239643203,1.77781640285586,-0.401170083526173
"3875","20-29",28,105048.944715341,-0.847319896959777,1.39727051335883
"3876","60-69",67,66306.3886540786,1.37833913984043,0.00298051956770635
"3877","50-59",53,79362.5480175508,0.57938461380959,0.472853295360972
"3878","10-19",19,19101.7369558643,-1.36093352083675,-1.69584837079103
"3879","40-49",42,72010.0774749438,-0.0483653709289317,0.208248242173707
"3880","30-39",37,130343.346695292,-0.333706273082805,2.30758039388938
"3881","40-49",45,25021.238348525,0.122839170363392,-1.48281385786502
"3882","30-39",38,138011.383957382,-0.27663809265203,2.58354224859106
"3883","20-29",23,36595.6726200274,-1.13266079911365,-1.06626627997599
"3884","30-39",32,128423.0197315,-0.619047175236678,2.23847053272822
"3885","30-39",38,85672.6292478606,-0.27663809265203,0.699944226210192
"3886","30-39",35,61024.6455826847,-0.447842633944354,-0.187101970151743
"3887","20-29",27,47859.5644159308,-0.904388077390552,-0.660894688144518
"3888","40-49",42,88147.705341074,-0.0483653709289317,0.78901872674604
"3889","50-59",58,70394.7588580971,0.864725515963463,0.150115201578954
"3890","20-29",29,71470.4129336138,-0.790251716529002,0.188826475866123
"3891","20-29",25,103307.958207107,-1.0185244382521,1.33461486245347
"3892","20-29",27,55169.4599507553,-0.904388077390552,-0.397821849487519
"3893","20-29",27,86431.4257828738,-0.904388077390552,0.727252244153544
"3894","70-79",75,48679.8779812349,1.83488458328663,-0.631372758975311
"3895","40-49",49,46683.5480302757,0.351111892086491,-0.703217860535635
"3896","50-59",52,51694.590132669,0.522316433378815,-0.522877517198841
"3897","20-29",21,16972.0064510503,-1.2467971599752,-1.77249437028673
"3898","20-29",27,87248.9832868989,-0.904388077390552,0.756674986561364
"3899","40-49",43,124033.455259927,0.00870280950184294,2.08049629349276
"3900","20-29",21,19864.6935964212,-1.2467971599752,-1.66839063651188
"3901","40-49",42,95923.6524263818,-0.0483653709289317,1.06886410391088
"3902","50-59",57,70630.5447370238,0.807657335532688,0.158600803074758
"3903","70-79",78,69116.8922914235,2.00608912457896,0.104126584707732
"3904","20-29",24,17587.5223710103,-1.07559261868288,-1.75034281975759
"3905","20-29",24,36130.1284436879,-1.07559261868288,-1.08302055880343
"3906","50-59",50,108789.223024671,0.408180072517266,1.53187785863689
"3907","20-29",26,79693.5253419092,-0.961456257821326,0.484764702827092
"3908","30-39",31,148504.295292895,-0.676115355667453,2.96116734017534
"3909","20-29",22,20594.7598208739,-1.18972897954443,-1.64211658195674
"3910","20-29",25,97083.6555162703,-1.0185244382521,1.11061098035447
"3911","50-59",54,54349.0740957797,0.636452794240364,-0.427346380260127
"3912","20-29",21,32212.1968060648,-1.2467971599752,-1.22402139700464
"3913","50-59",51,82360.0156473442,0.46524825294804,0.580727931105838
"3914","30-39",37,82409.3108373239,-0.333706273082805,0.582501995522807
"3915","20-29",21,23978.6499777836,-1.2467971599752,-1.52033514403595
"3916","50-59",56,67650.9437602772,0.750589155101914,0.0513691629940474
"3917","30-39",33,52209.4249484004,-0.561978994805904,-0.504349337723679
"3918","20-29",29,67384.8167595853,-0.790251716529002,0.0417916272848493
"3919","30-39",33,110449.779001152,-0.561978994805904,1.59163892805307
"3920","50-59",55,105837.533045361,0.693520974671139,1.42565069601969
"3921","40-49",45,26403.3437851022,0.122839170363392,-1.43307383096704
"3922","70-79",73,35295.5574744475,1.72074822242508,-1.11305559184772
"3923","50-59",50,83666.8916884144,0.408180072517266,0.627760558078313
"3924","30-39",30,61686.4292698914,-0.733183536098228,-0.163285307883321
"3925","50-59",56,80598.4752068467,0.750589155101914,0.517332573144419
"3926","20-29",29,53713.4577419922,-0.790251716529002,-0.45022131707572
"3927","30-39",37,73940.6433630985,-0.333706273082805,0.277726587793241
"3928","20-29",24,31445.8397033035,-1.07559261868288,-1.25160150912634
"3929","20-29",29,99285.2196665105,-0.790251716529002,1.18984217151582
"3930","40-49",48,89170.8423612443,0.294043711655716,0.825839986222182
"3931","20-29",29,88408.1857036693,-0.790251716529002,0.798393047907799
"3932","60-69",69,50203.4599309468,1.49247550070198,-0.576541191748694
"3933","80-",81,43134.6170494737,2.17729366587128,-0.830938885120668
"3934","20-29",20,36394.0916484569,-1.30386534040597,-1.07352089506011
"3935","50-59",54,84942.5958384789,0.636452794240364,0.673671352623209
"3936","50-59",51,49316.1512742305,0.46524825294804,-0.608474179843426
"3937","30-39",35,102114.552558455,-0.447842633944354,1.29166587499332
"3938","40-49",49,96499.1618593552,0.351111892086491,1.08957587735346
"3939","30-39",30,61567.9602576185,-0.733183536098228,-0.167548840679795
"3940","70-79",75,60739.0983304312,1.83488458328663,-0.1973784133462
"3941","20-29",26,97821.6641508152,-0.961456257821326,1.1371708710558
"3942","40-49",46,88413.8641429116,0.179907350794167,0.798597406933656
"3943","40-49",45,41518.3917175573,0.122839170363392,-0.889104557112971
"3944","20-29",29,52534.2795410336,-0.790251716529002,-0.492658278743747
"3945","30-39",34,70449.697921732,-0.504910814375129,0.152092381055013
"3946","20-29",22,33204.1968780033,-1.18972897954443,-1.18832071241489
"3947","40-49",47,49686.5888306194,0.236975531224942,-0.595142654236784
"3948","30-39",36,54434.7662511634,-0.39077445351358,-0.424262440351543
"3949","50-59",58,56483.7604428093,0.864725515963463,-0.350522026987219
"3950","60-69",65,30572.6661146684,1.26420277897889,-1.28302579604101
"3951","40-49",48,76876.5739261441,0.294043711655716,0.383386591228406
"3952","40-49",45,80546.0545202852,0.122839170363392,0.51544602651015
"3953","30-39",34,104150.133933564,-0.504910814375129,1.3649235799928
"3954","30-39",38,40572.3440296152,-0.27663809265203,-0.923151480162165
"3955","20-29",21,34833.1712480879,-1.2467971599752,-1.12969622050579
"3956","70-79",75,50001.23496632,1.83488458328663,-0.583818983235349
"3957","60-69",64,58748.8030201632,1.20713459854811,-0.269006336692506
"3958","30-39",37,56839.2247169233,-0.333706273082805,-0.337729368708202
"3959","30-39",36,54409.4510623904,-0.39077445351358,-0.425173498319461
"3960","30-39",34,57795.1212051466,-0.504910814375129,-0.30332800121654
"3961","30-39",32,86105.53722112,-0.619047175236678,0.715523974082106
"3962","50-59",53,116384.94786503,0.57938461380959,1.80523729118844
"3963","20-29",25,74373.4273470174,-1.0185244382521,0.293301873463526
"3964","40-49",49,69280.2413081468,0.351111892086491,0.110005285616179
"3965","20-29",24,40861.7335503894,-1.07559261868288,-0.912736759138456
"3966","70-79",72,35517.3377701862,1.66368004199431,-1.10507403155316
"3967","70-79",70,63369.5376435266,1.54954368113276,-0.102712609476051
"3968","60-69",63,97244.9321763724,1.15006641811734,1.11641510006864
"3969","40-49",49,44369.7363538342,0.351111892086491,-0.786488681977515
"3970","30-39",36,58732.5019131094,-0.39077445351358,-0.269592990562656
"3971","30-39",36,79857.3357033896,-0.39077445351358,0.490660006883186
"3972","70-79",78,59490.5294101863,2.00608912457896,-0.242312649210846
"3973","40-49",48,48534.9800998666,0.294043711655716,-0.636587429525026
"3974","40-49",42,73776.5447002399,-0.0483653709289317,0.271820908176841
"3975","40-49",42,78356.6930440256,-0.0483653709289317,0.436653992388459
"3976","40-49",45,97523.3442496845,0.122839170363392,1.12643475822841
"3977","40-49",40,67725.243982562,-0.162501731790481,0.0540431232847505
"3978","20-29",29,92529.3720075779,-0.790251716529002,0.946708735107234
"3979","40-49",42,85505.4848395739,-0.0483653709289317,0.693928934508121
"3980","40-49",49,44468.2960079029,0.351111892086491,-0.782941658925082
"3981","20-29",28,71910.4334919976,-0.847319896959777,0.204662195653088
"3982","30-39",38,68906.7089863485,-0.27663809265203,0.0965623837638239
"3983","20-29",21,44512.3711120923,-1.2467971599752,-0.781355458039177
"3984","20-29",24,39003.6970772507,-1.07559261868288,-0.979604873325339
"3985","60-69",61,81051.4479553922,1.03593005725579,0.533634424002126
"3986","30-39",38,89921.1127540801,-0.27663809265203,0.852841160324235
"3987","20-29",20,42507.2385752547,-1.30386534040597,-0.853517352260015
"3988","50-59",52,93696.9720748837,0.522316433378815,0.988729016061853
"3989","40-49",40,97442.216368968,-0.162501731790481,1.12351508013279
"3990","60-69",68,36799.4075957275,1.43540732027121,-1.05893414531883
"3991","40-49",40,46713.0861191824,-0.162501731790481,-0.702154826343125
"3992","20-29",27,111049.250529574,-0.904388077390552,1.6132130635417
"3993","30-39",36,110384.662198467,-0.39077445351358,1.58929546609182
"3994","40-49",40,56465.702356352,-0.162501731790481,-0.351171912070036
"3995","20-29",22,23784.169436759,-1.18972897954443,-1.52733422463117
"3996","20-29",24,31891.5650339033,-1.07559261868288,-1.23556048262691
"3997","30-39",38,137160.787666343,-0.27663809265203,2.55293048679929
"3998","20-29",21,29201.057310464,-1.2467971599752,-1.33238806393252
"3999","60-69",63,83540.6078156819,1.15006641811734,0.623215779467173
"4000","50-59",55,44505.6518593826,0.693520974671139,-0.781597274474935
"4001","40-49",43,86700.3693068349,0.00870280950184294,0.736931142565949
"4002","50-59",54,44916.4249707337,0.636452794240364,-0.766814129089028
"4003","20-29",24,24830.2415475097,-1.07559261868288,-1.48968756356685
"4004","20-29",22,29985.3334947455,-1.18972897954443,-1.30416306931979
"4005","50-59",57,42620.269196365,0.807657335532688,-0.849449539497303
"4006","30-39",36,107917.023011543,-0.39077445351358,1.50048860933269
"4007","50-59",58,51216.3962705566,0.864725515963463,-0.540087040390377
"4008","30-39",31,111644.533075728,-0.676115355667453,1.63463644346192
"4009","60-69",61,73761.1154419199,1.03593005725579,0.271265630913947
"4010","20-29",21,46369.6100459777,-1.2467971599752,-0.714516046166069
"4011","60-69",68,32926.5815582276,1.43540732027121,-1.19831169653773
"4012","10-19",19,22804.7776703357,-1.36093352083675,-1.56258115407398
"4013","30-39",35,90400.9831878778,-0.447842633944354,0.870111020967977
"4014","40-49",49,59360.6350667659,0.351111892086491,-0.246987363573904
"4015","40-49",40,50416.1773078996,-0.162501731790481,-0.568885793129104
"4016","50-59",54,67566.9303367447,0.636452794240364,0.048345638278996
"4017","20-29",22,34422.789016869,-1.18972897954443,-1.1444652986666
"4018","30-39",37,101132.74042143,-0.333706273082805,1.25633183982351
"4019","30-39",33,127859.623842013,-0.561978994805904,2.21819470864442
"4020","20-29",23,32607.7346710518,-1.13266079911365,-1.20978654666475
"4021","80-",89,43115.0538355023,2.63383910931748,-0.831642937621582
"4022","30-39",31,63124.5423290557,-0.676115355667453,-0.111529645578479
"4023","70-79",70,46010.776563891,1.54954368113276,-0.727429957491888
"4024","40-49",43,72606.5615359544,0.00870280950184294,0.229714862920358
"4025","10-19",18,36585.7633580904,-1.41800170126752,-1.06662290034824
"4026","30-39",31,66181.1153181493,-0.676115355667453,-0.00152789124800928
"4027","20-29",26,78104.1542015508,-0.961456257821326,0.427565475344064
"4028","30-39",38,108913.86163959,-0.27663809265203,1.53636342673794
"4029","80-",85,38154.4696929232,2.40556638759438,-1.01016737009372
"4030","20-29",27,131851.203308794,-0.904388077390552,2.36184602842711
"4031","50-59",58,71180.3140198333,0.864725515963463,0.178386224787846
"4032","30-39",38,131837.906253696,-0.27663809265203,2.36136748615331
"4033","40-49",45,61987.7442700802,0.122839170363392,-0.152441405661741
"4034","60-69",67,24369.6461574699,1.37833913984043,-1.50626374254955
"4035","40-49",48,53176.6609869102,0.294043711655716,-0.469539875797732
"4036","20-29",29,97287.7976988688,-0.790251716529002,1.11795776981404
"4037","30-39",32,82295.7696398594,-0.619047175236678,0.57841580783665
"4038","20-29",25,33949.5347053721,-1.0185244382521,-1.16149705439266
"4039","70-79",73,49414.2093329611,1.72074822242508,-0.604945208500325
"4040","40-49",48,76904.924456591,0.294043711655716,0.384406886865541
"4041","20-29",22,20580.5382491298,-1.18972897954443,-1.64262839628173
"4042","70-79",72,35223.8928040782,1.66368004199431,-1.1156347023392
"4043","30-39",33,105316.37609838,-0.561978994805904,1.40689499195047
"4044","20-29",21,29670.6119952554,-1.2467971599752,-1.3154894525578
"4045","30-39",36,90610.498147384,-0.39077445351358,0.877651169096745
"4046","80-",80,65539.1515350831,2.12022548544051,-0.0246312630980784
"4047","30-39",33,142233.006160398,-0.561978994805904,2.73547248225773
"4048","20-29",25,112817.643696125,-1.0185244382521,1.67685504145642
"4049","30-39",30,93064.8805079415,-0.733183536098228,0.965980931357435
"4050","50-59",55,87450.3637915187,0.693520974671139,0.763922387122442
"4051","30-39",38,108106.794846861,-0.27663809265203,1.50731823024538
"4052","30-39",31,123398.705466654,-0.676115355667453,2.05765254296886
"4053","70-79",74,25791.6380273255,1.77781640285586,-1.45508825912877
"4054","40-49",42,57816.9961216267,-0.0483653709289317,-0.302540753800159
"4055","80-",87,48504.1352393406,2.51970274845593,-0.637697492586515
"4056","60-69",63,47458.0183084178,1.15006641811734,-0.675345766665662
"4057","80-",83,34543.1387080557,2.29143002673283,-1.14013408288641
"4058","20-29",28,101848.104282644,-0.847319896959777,1.28207677704535
"4059","30-39",37,82174.4714446478,-0.333706273082805,0.574050456733304
"4060","70-79",70,77594.4222905493,1.54954368113276,0.409220942218743
"4061","80-",82,56200.5066982627,2.23436184630205,-0.360715930071483
"4062","80-",81,37318.9134615733,2.17729366587128,-1.04023786133283
"4063","30-39",33,39144.573290387,-0.561978994805904,-0.974534936947664
"4064","30-39",34,65352.2404777718,-0.504910814375129,-0.031357928641931
"4065","30-39",30,103274.66372333,-0.733183536098228,1.33341664090336
"4066","60-69",61,26837.2923306942,1.03593005725579,-1.41745663436332
"4067","30-39",38,103513.266474385,-0.27663809265203,1.34200361765732
"4068","50-59",55,63327.8687039562,0.693520974671139,-0.104212215888262
"4069","30-39",34,84118.9066575647,-0.504910814375129,0.64402793980536
"4070","30-39",32,70018.3256849609,-0.619047175236678,0.13656790217504
"4071","60-69",60,74853.0896098067,0.978861876825012,0.310564242326045
"4072","20-29",26,93480.6604960773,-0.961456257821326,0.980944267182765
"4073","60-69",64,100558.19597986,1.20713459854811,1.23565479506161
"4074","60-69",66,47425.1789410925,1.32127095940966,-0.676527609216053
"4075","20-29",24,23933.4364843609,-1.07559261868288,-1.52196231394606
"4076","80-",84,36441.1451752574,2.3484982071636,-1.07182750494185
"4077","60-69",60,70820.9192906111,0.978861876825012,0.165452114968571
"4078","30-39",38,76563.5126276084,-0.27663809265203,0.372119956283066
"4079","60-69",65,47013.533381213,1.26420277897889,-0.691342152794979
"4080","40-49",48,52816.3615742486,0.294043711655716,-0.482506543899045
"4081","20-29",28,125176.65500783,-0.847319896959777,2.12163844133879
"4082","60-69",61,75660.8564282292,1.03593005725579,0.33963463175678
"4083","30-39",35,98533.431723986,-0.447842633944354,1.16278638293911
"4084","30-39",31,61896.7642285097,-0.676115355667453,-0.155715649142111
"4085","80-",84,38238.3229200775,2.3484982071636,-1.00714961062056
"4086","30-39",30,79745.3161201582,-0.733183536098228,0.486628579948907
"4087","20-29",26,94400.4032067963,-0.961456257821326,1.0140445111726
"4088","60-69",64,53904.0593341262,1.20713459854811,-0.443361834384571
"4089","20-29",27,85282.4985032564,-0.904388077390552,0.685903970512767
"4090","40-49",49,80678.2250095539,0.351111892086491,0.520202656154576
"4091","30-39",39,79941.4387159212,-0.219569912221256,0.49368675578006
"4092","40-49",44,66041.8430109911,0.0657709899326176,-0.00654010530987506
"4093","30-39",38,62386.8690468907,-0.27663809265203,-0.138077467420263
"4094","30-39",31,77275.8281014109,-0.676115355667453,0.397755186337968
"4095","20-29",24,31443.337005183,-1.07559261868288,-1.25169157770471
"4096","40-49",43,105676.525871154,0.00870280950184294,1.41985627472311
"4097","50-59",57,77006.1847018637,0.807657335532688,0.388051100389535
"4098","50-59",53,40659.8496741774,0.57938461380959,-0.920002275333749
"4099","40-49",45,44710.9233192848,0.122839170363392,-0.774209843916663
"4100","50-59",59,59081.2977925793,0.921793696394238,-0.257040318409289
"4101","60-69",64,35749.7381244031,1.20713459854811,-1.09671027032053
"4102","30-39",34,112521.525955253,-0.504910814375129,1.66619818127329
"4103","20-29",21,32979.0945565951,-1.2467971599752,-1.19642182773166
"4104","10-19",19,20432.8156027833,-1.36093352083675,-1.64794472614214
"4105","60-69",62,71542.3092226897,1.09299823768656,0.191413921988437
"4106","20-29",24,42781.7568760853,-1.07559261868288,-0.84363782548446
"4107","20-29",20,38045.1707850244,-1.30386534040597,-1.01410088375696
"4108","50-59",55,68520.4188555984,0.693520974671139,0.0826603463465338
"4109","60-69",65,55165.140379289,1.26420277897889,-0.397977304777134
"4110","40-49",46,84900.5026399932,0.179907350794167,0.672156477730534
"4111","20-29",24,22442.9649713191,-1.07559261868288,-1.57560228321857
"4112","40-49",47,85651.4204774723,0.236975531224942,0.699180952452873
"4113","30-39",30,74496.0235907812,-0.733183536098228,0.29771393950496
"4114","40-49",42,79513.1686109695,-0.0483653709289317,0.478273918252515
"4115","20-29",25,114619.532481592,-1.0185244382521,1.74170247949144
"4116","40-49",46,107964.872893843,0.179907350794167,1.5022106591631
"4117","30-39",31,120275.478393155,-0.676115355667453,1.94525200207447
"4118","40-49",41,90700.0287946017,-0.105433551359706,0.880873250916951
"4119","60-69",62,59705.2232743439,1.09299823768656,-0.234586119602166
"4120","40-49",41,80291.6380015263,-0.105433551359706,0.50628993454245
"4121","20-29",28,133118.239517886,-0.847319896959777,2.4074448759919
"4122","20-29",26,87079.6577958529,-0.961456257821326,0.750581200764528
"4123","20-29",22,36931.556077624,-1.18972897954443,-1.05417830768871
"4124","50-59",53,45647.865684725,0.57938461380959,-0.740490608592424
"4125","30-39",36,94948.5422141763,-0.39077445351358,1.03377126157049
"4126","40-49",47,63041.5668277955,0.236975531224942,-0.114515816933667
"4127","20-29",23,48541.0383866448,-1.13266079911365,-0.636369400321661
"4128","50-59",57,112181.587154058,0.807657335532688,1.65396426288499
"4129","20-29",20,32321.470870588,-1.30386534040597,-1.22008877741948
"4130","20-29",20,18935.403147076,-1.30386534040597,-1.70183449015951
"4131","70-79",79,59565.7793460917,2.06315730500973,-0.239604510065344
"4132","20-29",24,23577.284427013,-1.07559261868288,-1.53477972457439
"4133","30-39",38,94512.2504876196,-0.27663809265203,1.01806973718604
"4134","40-49",45,29577.2485504798,0.122839170363392,-1.31884947136066
"4135","60-69",65,70854.1660700143,1.26420277897889,0.16664861970549
"4136","50-59",53,48974.0025695821,0.57938461380959,-0.620787629542653
"4137","30-39",34,76647.4909963182,-0.504910814375129,0.375142219424451
"4138","20-29",27,68347.1621769402,-0.904388077390552,0.0764250826476537
"4139","60-69",68,67135.1385972872,1.43540732027121,0.0328060620885332
"4140","60-69",62,99800.1947509971,1.09299823768656,1.2083753990658
"4141","30-39",37,77272.6075186838,-0.333706273082805,0.397639282104302
"4142","40-49",45,66347.1315080287,0.122839170363392,0.00444679746355005
"4143","40-49",46,90429.2825625117,0.179907350794167,0.871129475579494
"4144","60-69",61,59490.1866261129,1.03593005725579,-0.242324985526571
"4145","50-59",59,62983.9537837975,0.921793696394238,-0.116589229194624
"4146","30-39",37,63414.5746262591,-0.333706273082805,-0.10109179193693
"4147","40-49",47,66764.5392889067,0.236975531224942,0.0194687152556666
"4148","30-39",33,114461.640785648,-0.561978994805904,1.73602017986698
"4149","60-69",62,77572.2225830235,1.09299823768656,0.408422006030347
"4150","30-39",33,131184.703043438,-0.561978994805904,2.33785962315804
"4151","80-",86,38654.6472146901,2.46263456802515,-0.992166685972209
"4152","30-39",34,101391.811111982,-0.504910814375129,1.26565542887505
"4153","30-39",39,98309.0810264794,-0.219569912221256,1.15471231750732
"4154","30-39",33,68374.188256788,-0.561978994805904,0.0773977131742404
"4155","30-39",33,82750.9490488898,-0.561978994805904,0.59479707329542
"4156","20-29",26,102020.121271428,-0.961456257821326,1.28826742605271
"4157","50-59",54,87634.1320816907,0.636452794240364,0.770535948905969
"4158","20-29",27,73008.2757539239,-0.904388077390552,0.244171991499918
"4159","30-39",35,75404.731797468,-0.447842633944354,0.330417067245314
"4160","30-39",33,79094.1134871122,-0.561978994805904,0.463192714908131
"4161","20-29",29,86509.7337968969,-0.790251716529002,0.730070439220833
"4162","30-39",30,65440.0094722509,-0.733183536098228,-0.0281992462211373
"4163","40-49",46,45341.1396201647,0.179907350794167,-0.751529247395065
"4164","70-79",74,60802.9950266381,1.77781640285586,-0.195078861297628
"4165","30-39",39,96450.2239565143,-0.219569912221256,1.0878146711971
"4166","10-19",19,22509.0966212362,-1.36093352083675,-1.57322229833563
"4167","20-29",20,30334.9115744702,-1.30386534040597,-1.29158224688159
"4168","40-49",42,70215.701458948,-0.0483653709289317,0.143671178124407
"4169","50-59",54,59169.5061916478,0.636452794240364,-0.253865822436564
"4170","60-69",65,26813.1583758822,1.26420277897889,-1.41832518138567
"4171","30-39",33,100806.392930306,-0.561978994805904,1.2445870535308
"4172","40-49",48,76579.0831838307,0.294043711655716,0.372680318658336
"4173","40-49",43,70262.3176216258,0.00870280950184294,0.145348828124263
"4174","20-29",28,108687.536245603,-0.847319896959777,1.5282182947627
"4175","40-49",46,107426.372046683,0.179907350794167,1.48283077256873
"4176","30-39",37,76139.7507818012,-0.333706273082805,0.356869364648762
"4177","30-39",38,115019.195397304,-0.27663809265203,1.7560857845936
"4178","20-29",21,35195.8416654677,-1.2467971599752,-1.11664422328607
"4179","30-39",30,33960.3033396222,-0.733183536098228,-1.16110950642195
"4180","20-29",29,66041.7750425199,-0.790251716529002,-0.00654255139936718
"4181","40-49",40,122976.068710416,-0.162501731790481,2.04244244172259
"4182","30-39",38,129306.3065869,-0.27663809265203,2.2702587818614
"4183","20-29",22,23880.9847753817,-1.18972897954443,-1.52384997703342
"4184","10-19",19,43792.68030682,-1.36093352083675,-0.807256115879819
"4185","30-39",37,93986.8056498624,-0.333706273082805,0.999159717970589
"4186","40-49",41,73059.6657911623,-0.105433551359706,0.246021446517516
"4187","20-29",28,61403.2355216814,-0.847319896959777,-0.173477051783983
"4188","20-29",22,28543.542440881,-1.18972897954443,-1.35605109747059
"4189","80-",85,55685.3377956856,2.40556638759438,-0.379256132861402
"4190","80-",83,52377.8134817881,2.29143002673283,-0.498289271712537
"4191","20-29",21,19803.4413808273,-1.2467971599752,-1.67059501742999
"4192","80-",81,54816.7277920322,2.17729366587128,-0.410516182783914
"4193","10-19",19,36587.3727254693,-1.36093352083675,-1.06656498148432
"4194","60-69",67,59942.5952395261,1.37833913984043,-0.226043437097255
"4195","30-39",39,64758.885118415,-0.219569912221256,-0.0527119518252575
"4196","30-39",37,71381.8800641405,-0.333706273082805,0.185640302660797
"4197","50-59",52,83954.025226591,0.522316433378815,0.638094089467631
"4198","30-39",30,96949.2427493428,-0.733183536098228,1.10577365429708
"4199","20-29",25,83788.0704720145,-1.0185244382521,0.632121611726044
"4200","60-69",67,30974.1505316835,1.37833913984043,-1.26857693767394
"4201","60-69",64,33002.0740577478,1.20713459854811,-1.19559482786957
"4202","70-79",78,38215.3904778847,2.00608912457896,-1.007974916897
"4203","30-39",30,36472.9490852136,-0.733183536098228,-1.07068292704293
"4204","20-29",26,64511.0232513958,-0.961456257821326,-0.0616321511141422
"4205","20-29",24,31028.6000002324,-1.07559261868288,-1.26661737803505
"4206","20-29",29,76374.5341528063,-0.790251716529002,0.365318887297276
"4207","40-49",43,67650.564121954,0.00870280950184294,0.0513555003458098
"4208","60-69",67,56606.1470016298,1.37833913984043,-0.346117507211391
"4209","20-29",26,83642.6244174235,-0.961456257821326,0.62688721319457
"4210","80-",82,52489.4169028626,2.23436184630205,-0.494272821867799
"4211","30-39",32,32267.9239531754,-0.619047175236678,-1.22201585551492
"4212","50-59",53,72266.2950191044,0.57938461380959,0.217469150507477
"4213","20-29",28,56883.3733697704,-0.847319896959777,-0.336140520909757
"4214","40-49",49,60987.3061638331,0.351111892086491,-0.188445763214763
"4215","50-59",56,70259.4260730294,0.750589155101914,0.145244765365261
"4216","60-69",63,95082.1631840276,1.15006641811734,1.03858009196696
"4217","20-29",26,27752.0186480393,-0.961456257821326,-1.38453692330154
"4218","40-49",44,57845.4131504871,0.0657709899326176,-0.301518064978836
"4219","40-49",46,68517.5010029274,0.179907350794167,0.0825553369409565
"4220","30-39",36,142830.467911914,-0.39077445351358,2.75697428870784
"4221","50-59",54,52640.6577145217,0.636452794240364,-0.48882987819584
"4222","20-29",25,53087.5299121887,-1.0185244382521,-0.472747577566907
"4223","50-59",50,36659.5394596125,0.408180072517266,-1.06396780242516
"4224","30-39",31,113046.335218391,-0.676115355667453,1.68508532705389
"4225","50-59",52,82723.4419787661,0.522316433378815,0.593807132606651
"4226","70-79",70,55945.5364693289,1.54954368113276,-0.369891949288049
"4227","20-29",23,32939.69708339,-1.13266079911365,-1.1978396872705
"4228","20-29",28,99291.9571066597,-0.847319896959777,1.19008464249189
